conflict_id;location;side_a;side_a_id;side_a_2nd;side_b;side_b_id;side_b_2nd;incompatibility;territory_name;year;intensity_level;cumulative_intensity;type_of_conflict;start_date;start_prec;start_date2;start_prec2;ep_end;ep_end_date;ep_end_prec;gwno_a;gwno_a_2nd;gwno_b;gwno_b_2nd;gwno_loc;region;version
308;Philippines;Government of Philippines;154;;MILF;276;;1;Mindanao;1999;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;2000;2;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF, MNLF - NM;277, 276, 278;;1;Mindanao;2001;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;2002;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;2003;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;2004;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF, MNLF - NM;277, 276, 278;;1;Mindanao;2005;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG;277;;1;Mindanao;2006;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF, MNLF - HM;277, 276, 279;;1;Mindanao;2007;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MILF;276;;1;Mindanao;2008;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;2009;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG;277;;1;Mindanao;2010;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;2011;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, BIFM;277, 1146;;1;Mindanao;2012;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, BIFM, MNLF - NM;277, 1146, 278;;1;Mindanao;2013;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, BIFM;277, 1146;;1;Mindanao;2014;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, BIFM, MILF;277, 1146, 276;;1;Mindanao;2015;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;al-Harakat al-Islamiyah, ASG, BIFM, Maute group;6998, 277, 1146, 6578;;1;Mindanao;2016;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;Government of Malaysia;ASG;277;;1;Mindanao;2017;1;1;4;20/08/1970;1;09/02/1993;1;0;;;840;820;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, BIFM-K;277, 6999;;1;Mindanao;2018;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG;277;;1;Mindanao;2019;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG;277;;1;Mindanao;2020;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
309;Sudan;Government of Sudan;112;;Sudanese Communist Party;464;;2;;1971;1;0;3;22/07/1971;1;22/07/1971;1;1;22/07/1971;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;National Front;465;;2;;1976;1;0;3;22/07/1971;1;02/07/1976;1;1;02/07/1976;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1983;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1984;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1985;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1986;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1987;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1988;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1989;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1990;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1991;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1992;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1993;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1994;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;1995;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NDA, SPLM/A;467, 466;;2;;1996;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NDA, SPLM/A;467, 466;;2;;1997;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NDA, SPLM/A;467, 466;;2;;1998;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NDA, SPLM/A;467, 466;;2;;1999;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NDA, SPLM/A;467, 466;;2;;2000;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NDA, SPLM/A;467, 466;;2;;2001;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A;466;;2;;2002;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;Government of Chad;JEM, SLM/A, SPLM/A;468, 469, 466;;2;;2003;2;1;4;22/07/1971;1;17/05/1983;1;0;;;625;483;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;JEM, SLM/A, SPLM/A;468, 469, 466;;2;;2004;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SLM/A;469;;2;;2005;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;NRF, SLM/A, SLM/A - MM;470, 469, 471;;2;;2006;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;JEM, SLFA;468, 472;;2;;2007;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;JEM, SLFA, SLM/A;468, 472, 469;;2;;2008;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;JEM, SLM/A;468, 469;;2;;2009;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;JEM, SLM/A, SSDM/A;468, 469, 1108;;2;;2010;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;JEM, SLM/A, SPLM/A-North, SRF, SSDM/A, SSLM/A;468, 469, 1123, 1162, 1108, 1124;Government of South Sudan;2;;2011;2;1;4;22/07/1971;1;17/05/1983;1;0;;;625;;;626;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SRF;1162;;2;;2012;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SRF;1162;;2;;2013;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;Darfur Joint Resistance Forces, SARC, SRF;5866, 5849, 1162;;2;;2014;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;Darfur Joint Resistance Forces, SPLM/A-North, SRF;5866, 1123, 1162;;2;;2015;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SPLM/A-North, SRF;1123, 1162;;2;;2016;2;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SARC, SLM/A, SRF;5849, 469, 1162;;2;;2017;1;1;3;22/07/1971;1;17/05/1983;1;0;;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SLM/A;469;;2;;2018;1;1;3;22/07/1971;1;17/05/1983;1;1;16/12/2018;;625;;;;625;4;21/01/2022
309;Sudan;Government of Sudan;112;;SLM/A;469;;2;;2020;1;1;3;22/07/1971;1;01/06/2020;1;0;;;625;;;;625;4;21/01/2022
310;Madagascar (Malagasy);Government of Madagascar;106;;Monima;473;;2;;1971;1;0;3;30/04/1971;3;30/04/1971;3;1;30/04/1971;;580;;;;580;4;21/01/2022
311;Morocco;Government of Morocco;108;;Military faction (forces of Mohamed Madbouh);474;;2;;1971;1;0;3;10/07/1971;1;10/07/1971;1;1;11/07/1971;;600;;;;600;4;21/01/2022
312;Pakistan;Government of Pakistan;142;;Mukti Bahini;280;;1;East Pakistan;1971;2;1;3;26/03/1971;1;26/03/1971;1;1;16/12/1971;;770;;;;770;3;21/01/2022
313;Sri Lanka;Government of Sri Lanka;145;;JVP;281;;2;;1971;2;1;3;05/04/1971;1;30/04/1971;2;1;09/06/1971;;780;;;;780;3;21/01/2022
313;Sri Lanka;Government of Sri Lanka;145;;JVP;281;;2;;1989;1;1;3;05/04/1971;1;13/02/1989;1;0;;;780;;;;780;3;21/01/2022
313;Sri Lanka;Government of Sri Lanka;145;;JVP;281;;2;;1990;1;1;3;05/04/1971;1;13/02/1989;1;1;23/02/1990;;780;;;;780;3;21/01/2022
314;Uganda;Government of Uganda;90;;Military faction (forces of Idi Amin);475;;2;;1971;1;0;3;25/01/1971;1;29/01/1971;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;Kikosi Maalum;476;;2;;1972;1;0;3;25/01/1971;1;29/01/1971;2;1;20/09/1972;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;Military faction (forces of Charles Arube);477;;2;;1974;1;0;3;25/01/1971;1;23/03/1974;1;1;23/03/1974;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Libya;Fronasa, Kikosi Maalum, UNLF;478, 476, 479;Government of Tanzania;2;;1979;1;1;4;25/01/1971;1;22/01/1979;2;0;;;500;620;;510;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Tanzania;FUNA;480;;2;;1980;1;1;4;25/01/1971;1;22/01/1979;2;0;;;500;510;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Tanzania;FUNA, NRA, UNRF;480, 481, 482;;2;;1981;2;1;4;25/01/1971;1;22/01/1979;2;0;;;500;510;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;NRA, UFM, UNRF;481, 485, 482;;2;;1982;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;NRA, UNRF;481, 482;;2;;1983;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;NRA;481;;2;;1984;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;NRA;481;;2;;1985;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;HSM, NRA, UPDA;483, 481, 484;;2;;1986;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;HSM, UPA, UPDA;483, 486, 484;;2;;1987;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;Lord's Army, LRA, UPA;487, 488, 486;;2;;1988;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA, UPA;488, 486;;2;;1989;2;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA, UPA;488, 486;;2;;1990;1;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA, UPA;488, 486;;2;;1991;1;1;3;25/01/1971;1;22/01/1979;2;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;UPA;486;;2;;1992;1;1;3;25/01/1971;1;22/01/1979;2;1;09/08/1992;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA;488;;2;;1994;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA;488;;2;;1995;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF, LRA, WNBF;489, 488, 490;;2;;1996;2;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF, LRA, UNRF II;489, 488, 491;;2;;1997;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF, LRA;489, 488;;2;;1998;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF;489;;2;;1999;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF, LRA;489, 488;;2;;2000;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF, LRA;489, 488;;2;;2001;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF, LRA;489, 488;;2;;2002;2;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA;488;;2;;2003;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA;488;;2;;2004;2;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Sudan;LRA;488;;2;;2005;1;1;4;25/01/1971;1;21/02/1994;1;0;;;500;625;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;LRA;488;;2;;2006;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;;ADF;489;;2;;2007;1;1;3;25/01/1971;1;21/02/1994;1;0;;;500;;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire), Government of Sudan;LRA;488;;2;;2008;1;1;4;25/01/1971;1;21/02/1994;1;0;;;500;490, 625;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan;LRA;488;;2;;2009;1;1;4;25/01/1971;1;21/02/1994;1;0;;;500;482, 490, 625;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan;ADF, LRA;489, 488;;2;;2010;1;1;4;25/01/1971;1;21/02/1994;1;0;;;500;490, 482, 625;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan, Government of Sudan;ADF, LRA;489, 488;;2;;2011;1;1;4;25/01/1971;1;21/02/1994;1;1;03/11/2011;;500;482, 490, 626, 625;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of Central African Republic, Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania;ADF, LRA;489, 488;;2;;2013;1;1;4;25/01/1971;1;24/06/2013;1;0;;;500;482, 490, 553, 560, 626, 510;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania;ADF, LRA;489, 488;;2;;2014;1;1;4;25/01/1971;1;24/06/2013;1;0;;;500;490, 553, 560, 626, 510;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire);ADF;489;;2;;2015;1;1;4;25/01/1971;1;24/06/2013;1;0;;;500;490;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire);ADF;489;;2;;2016;1;1;4;25/01/1971;1;24/06/2013;1;0;;;500;490;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire);ADF;489;;2;;2017;1;1;4;25/01/1971;1;24/06/2013;1;0;;;500;490;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire);ADF;489;;2;;2018;1;1;4;25/01/1971;1;24/06/2013;1;0;;;500;490;;;500;4;21/01/2022
314;Uganda;Government of Uganda;90;Government of DR Congo (Zaire);ADF;489;;2;;2019;1;1;4;25/01/1971;1;24/06/2013;1;1;21/07/2019;;500;490;;;500;4;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1971;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1972;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1973;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1974;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1975;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1976;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1977;1;0;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1978;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1979;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1980;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1981;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1982;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1983;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1984;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1985;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1986;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1987;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1988;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1989;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1990;1;1;3;11/08/1970;1;31/08/1971;3;0;;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;PIRA;282;;1;Northern Ireland;1991;1;1;3;11/08/1970;1;31/08/1971;3;1;26/11/1991;;200;;;;200;1;21/01/2022
315;United Kingdom;Government of United Kingdom;28;;RIRA;283;;1;Northern Ireland;1998;1;1;3;11/08/1970;1;15/08/1998;1;1;15/08/1998;;200;;;;200;1;21/01/2022
316;El Salvador;Government of El Salvador;13;;Military faction (forces of Benjamin Mejia);752;;2;;1972;1;0;3;25/03/1972;1;25/03/1972;1;1;25/03/1972;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;ERP, FPL;753, 754;;2;;1979;1;0;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1980;1;0;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1981;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1982;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1983;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1984;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1985;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1986;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1987;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1988;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1989;2;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1990;1;1;3;25/03/1972;1;14/09/1979;1;0;;;92;;;;92;5;21/01/2022
316;El Salvador;Government of El Salvador;13;;FMLN;755;;2;;1991;1;1;3;25/03/1972;1;14/09/1979;1;1;18/11/1991;;92;;;;92;5;21/01/2022
317;Oman;Government of Oman;129;Government of United Kingdom;PFLO;284;;2;;1969;1;0;4;31/10/1968;3;31/12/1969;5;0;;;698;200;;;698;2;21/01/2022
317;Oman;Government of Oman;129;Government of United Kingdom;PFLO;284;;2;;1970;1;0;4;31/10/1968;3;31/12/1969;5;0;;;698;200;;;698;2;21/01/2022
317;Oman;Government of Oman;129;Government of United Kingdom;PFLO;284;;2;;1971;1;0;4;31/10/1968;3;31/12/1969;5;0;;;698;200;;;698;2;21/01/2022
317;Oman;Government of Oman;129;Government of United Kingdom;PFLO;284;;2;;1972;1;0;4;31/10/1968;3;31/12/1969;5;0;;;698;200;;;698;2;21/01/2022
317;Oman;Government of Oman;129;Government of Iran, Government of United Kingdom;PFLO;284;Government of South Yemen;2;;1973;1;0;4;31/10/1968;3;31/12/1969;5;0;;;698;630, 200;;680;698;2;21/01/2022
